RuleID,Category,Standards,Deviation,Justification,SourceFile,Line,Title
R-9783b654bcca,Quality,Testing Pyramid;Deterministic Builds,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/COPILOT_DEPLOY.prompt.md,178,"- [ ] Run the ""Run Tests"" task and confirm that all tests pass."
R-ec8dc4406734,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/COPILOT_DEPLOY.prompt.md,179,"- [ ] Start debugging the ""Python: FastAPI"" launch configuration and confirm tha"
R-5177a6ee0472,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/COPILOT_DEPLOY.prompt.md,180,"- [ ] Start debugging the ""Electron: Main"" launch configuration and confirm that"
R-4f4fb957c329,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/DEV_SETUP.md,50,6) Verify required environment variables
R-32ef8fe215be,Security,OWASP ASVS;OpenSSF Scorecard;SLSA,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/README.md,10,notarization you must add a few repository secrets under Settings → Secrets
R-cddd4a1c60cb,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/audit_report.md,41,"*   **Description:** The `.env.example` file, which is intended to document all "
R-7ddbce90e572,Security,OWASP ASVS;OpenSSF Scorecard;SLSA,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/GEMINI.md,7,"- You must keep the repo healthy: pass tests, maintain docs, respect directory p"
R-174ec1420ac8,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/GEMINI.md,8,"- **Escalate** (ask) only when blocked by external access (e.g., missing credent"
R-f4374a256636,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/GEMINI.md,12,2. Run `scripts/verify_credentials.py`. If required envs are missing → write act
R-38c822b4341a,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/GEMINI.md,29,- Persistent memory lives in `storage/memory.json` (append-only sessions) and `d
R-3ee837d9264e,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/GEMINI.md,32,## Directory Policy (enforced)
R-cebd8a56b165,Security,OWASP ASVS;OpenSSF Scorecard;SLSA,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/GEMINI.md,37,- `artifacts/` build outputs; never commit secrets.
R-58159e988365,Security,OWASP ASVS;OpenSSF Scorecard;SLSA,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_online_only/GEMINI.md,44,- Never print secret values; redact on screen and in logs.
R-80c2dd367dcc,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/COPILOT_DEPLOY.prompt.md,8,- [ ] macOS 14+ or Windows 11+
R-249333752694,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/COPILOT_DEPLOY.prompt.md,9,- [ ] Python 3.11+
R-51ecf3081a5e,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/COPILOT_DEPLOY.prompt.md,10,- [ ] Node.js 20+ and npm
R-aee56db255fd,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/COPILOT_DEPLOY.prompt.md,11,- [ ] `git` command line tools
R-b4e4d0e9432c,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/COPILOT_DEPLOY.prompt.md,12,- [ ] For macOS: Xcode Command Line Tools (`xcode-select --install`)
R-8c8747a5f322,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/COPILOT_DEPLOY.prompt.md,13,"- [ ] For macOS: Homebrew (optional, for `make`)"
R-e903fc2859db,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/COPILOT_DEPLOY.prompt.md,19,- [ ] **Python** (`ms-python.python`) - Core Python support.
R-21e2976945a8,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/COPILOT_DEPLOY.prompt.md,20,- [ ] **Pylance** (`ms-python.vscode-pylance`) - High-performance language serve
R-e11d00ab3d31,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/COPILOT_DEPLOY.prompt.md,21,- [ ] **Electron** (`electron-react-devtools.electron-react-devtools`) - Electro
R-a029e4a0bfe3,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/COPILOT_DEPLOY.prompt.md,22,- [ ] **Prettier - Code formatter** (`esbenp.prettier-vscode`) - Code formatter.
R-b30e71f2da28,Quality,Testing Pyramid;Deterministic Builds,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/COPILOT_DEPLOY.prompt.md,23,- [ ] **ESLint** (`dbaeumer.vscode-eslint`) - Linter for JavaScript and TypeScri
R-63c0b0595c79,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/COPILOT_DEPLOY.prompt.md,24,- [ ] **EditorConfig for VS Code** (`EditorConfig.EditorConfig`) - Enforces codi
R-c987785870f8,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/COPILOT_DEPLOY.prompt.md,25,- [ ] **DotENV** (`mikestead.dotenv`) - Syntax highlighting for `.env` files.
R-dafb91186b47,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/COPILOT_DEPLOY.prompt.md,37,2.  [ ] Install all required Python dependencies:
R-05ac81829bbf,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/COPILOT_DEPLOY.prompt.md,61,2.  [ ] The `.env` file should contain placeholders for the required API keys (`
R-84176488b627,Quality,Testing Pyramid;Deterministic Builds,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/COPILOT_DEPLOY.prompt.md,178,"- [ ] Run the ""Run Tests"" task and confirm that all tests pass."
R-bbe641388db1,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/COPILOT_DEPLOY.prompt.md,179,"- [ ] Start debugging the ""Python: FastAPI"" launch configuration and confirm tha"
R-9089e0c4f93b,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/COPILOT_DEPLOY.prompt.md,180,"- [ ] Start debugging the ""Electron: Main"" launch configuration and confirm that"
R-01bd03547eff,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/DEV_SETUP.md,50,6) Verify required environment variables
R-5413a29c28be,Security,OWASP ASVS;OpenSSF Scorecard;SLSA,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/README.md,10,notarization you must add a few repository secrets under Settings → Secrets
R-eee1cea296bd,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/audit_report.md,41,"*   **Description:** The `.env.example` file, which is intended to document all "
R-68769b83fd5e,Security,OWASP ASVS;OpenSSF Scorecard;SLSA,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/GEMINI.md,7,"- You must keep the repo healthy: pass tests, maintain docs, respect directory p"
R-1eeee831ccae,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/GEMINI.md,8,"- **Escalate** (ask) only when blocked by external access (e.g., missing credent"
R-7cb54d3c6e6e,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/GEMINI.md,12,2. Run `scripts/verify_credentials.py`. If required envs are missing → write act
R-bb4923ee15e1,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/GEMINI.md,29,- Persistent memory lives in `storage/memory.json` (append-only sessions) and `d
R-2142e8614166,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/GEMINI.md,32,## Directory Policy (enforced)
R-5b6cde93ca68,Security,OWASP ASVS;OpenSSF Scorecard;SLSA,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/GEMINI.md,37,- `artifacts/` build outputs; never commit secrets.
R-bebaff56d99a,Security,OWASP ASVS;OpenSSF Scorecard;SLSA,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/GEMINI.md,44,- Never print secret values; redact on screen and in logs.
R-822ee91f8678,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/gemini-cli-main/README.md,27,# Using npx (no installation required)
R-24aea9983740,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/gemini-cli-main/ROADMAP.md,14,This roadmap represents our current thinking and is for informational purposes o
R-59ac9d55deb2,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/gemini-cli-main/CONTRIBUTING.md,9,Contributions to this project must be accompanied by a
R-d0b87500398d,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/gemini-cli-main/CONTRIBUTING.md,66,"If your PR introduces a user-facing change (e.g., a new command, a modified flag"
R-1f9efbb3ffd5,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/gemini-cli-main/CONTRIBUTING.md,92,- **Development:** Please use Node.js `~20.19.0`. This specific version is requi
R-3d96a48f2da5,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/gemini-cli-main/CONTRIBUTING.md,283,"For stronger container-based sandboxing on macOS or other platforms, you can set"
R-548b6570ae3f,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/gemini-cli-main/CONTRIBUTING.md,289,"All sandboxing methods, including macOS Seatbelt using `*-proxied` profiles, sup"
R-279ae83c18ee,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/gemini-cli-main/GEMINI.md,75,"- Simplified Immutability: While not strictly enforced, plain objects encourage "
R-4df2adafb07f,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/gemini-cli-main/GEMINI.md,98,- **Preferring `unknown` over `any`**: When you absolutely cannot determine the
R-26432deab731,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/gemini-cli-main/GEMINI.md,136,"By consistently applying these principles, we can maintain a codebase that is no"
R-745e742d7e35,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/gemini-cli-main/GEMINI.md,152,Never mutate state directly: Always generate code that updates state immutably.
R-f1aa6d9002d3,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/gemini-cli-main/GEMINI.md,154,Accurately use useEffect and other effect Hooks: whenever you think you could us
R-49d5aae82d3a,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/gemini-cli-main/GEMINI.md,158,Use refs only when necessary: Avoid using useRef unless the task genuinely requi
R-7fbfbb7b4faa,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/gemini-cli-main/GEMINI.md,180,- Only suggest changes that meaningfully improve optimization potential
R-90a5fa31819d,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/gemini-cli-main/GEMINI.md,189,Only write high-value comments if at all. Avoid talking to the user through comm
R-0b2a237182c2,Security,OWASP ASVS;OpenSSF Scorecard;SLSA,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/ISA_gemini_orchestrator_patch_2025-08-20/GEMINI.md,7,"- You must keep the repo healthy: pass tests, maintain docs, respect directory p"
R-9b5dfa966eed,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/ISA_gemini_orchestrator_patch_2025-08-20/GEMINI.md,8,"- **Escalate** (ask) only when blocked by external access (e.g., missing credent"
R-75c6e22536a3,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/ISA_gemini_orchestrator_patch_2025-08-20/GEMINI.md,12,2. Run `scripts/verify_credentials.py`. If required envs are missing → write act
R-1fe12abfcd83,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/ISA_gemini_orchestrator_patch_2025-08-20/GEMINI.md,29,- Persistent memory lives in `storage/memory.json` (append-only sessions) and `d
R-22056917538f,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/ISA_gemini_orchestrator_patch_2025-08-20/GEMINI.md,32,## Directory Policy (enforced)
R-952b53785248,Security,OWASP ASVS;OpenSSF Scorecard;SLSA,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/ISA_gemini_orchestrator_patch_2025-08-20/GEMINI.md,37,- `artifacts/` build outputs; never commit secrets.
R-a5d83a431600,Security,OWASP ASVS;OpenSSF Scorecard;SLSA,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/ISA_gemini_orchestrator_patch_2025-08-20/GEMINI.md,44,- Never print secret values; redact on screen and in logs.
R-f46dc0880f86,Security,OWASP ASVS;OpenSSF Scorecard;SLSA,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/docs/config.md,3,Settings are provided via `.env` (copy from `.env.example`). Never commit secret
R-d294b3601662,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/docs/ci_secrets.md,106,"If you'd like, I can now: (A) update the CI workflow to install the p12 and nota"
R-562ab83dca23,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,35,"gratis or for a fee, you must pass on to the recipients the same"
R-0dff8b9dc08c,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,36,"freedoms that you received.  You must make sure that they, too, receive"
R-679391880b80,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,37,or can get the source code.  And you must show them these terms so they
R-f7d45f2ea579,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,126,"Component, and (b) serves only to enable use of the work with that"
R-c72034c14a5e,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,160,"covered work is covered by this License only if the output, given its"
R-ddc30914d17c,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,171,"for you must do so exclusively on your behalf, under your direction"
R-0a5aa0f1d371,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,181,No covered work shall be deemed part of an effective technological
R-021ed3872c85,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,214,a) The work must carry prominent notices stating that you modified
R-b7b3e7f35341,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,217,b) The work must carry prominent notices stating that it is
R-9525f8f76b63,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,222,"c) You must license the entire work, as a whole, under this"
R-863ffeed73b3,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,230,"d) If the work has interactive user interfaces, each must display"
R-d45d71f9407b,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,271,"alternative is allowed only occasionally and noncommercially, and"
R-af85150c12d4,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,272,"only if you received the object code with such an offer, in accord"
R-8539852e8ad6,Quality,Testing Pyramid;Deterministic Builds,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,301,doubtful cases shall be resolved in favor of coverage.  For a particular
R-af35c33379b0,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,308,the only significant mode of use of the product.
R-1e96567bdc9e,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,311,"procedures, authorization keys, or other information required to install"
R-844829342ba0,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,313,a modified version of its Corresponding Source.  The information must
R-041ef27fe219,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,323,Corresponding Source conveyed under this section must be accompanied
R-2e0bede31e73,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,338,in accord with this section must be in a format that is publicly
R-7be47814fa53,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,340,"source code form), and must require no special password or key for"
R-75ab803b4411,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,347,Additional permissions that are applicable to the entire Program shall
R-3e36d753ac78,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,350,"apply only to part of the Program, that part may be used separately"
R-a684b91125ba,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,399,"must place, in the relevant source files, a statement of the"
R-bd2f95d90af9,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,435,9. Acceptance Not Required for Having Copies.
R-2b3aa89dd0d2,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,437,You are not required to accept this License in order to receive or
R-5df99d5e82d3,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_merged_workspace_clean/system-prompts-and-models-of-ai-tools-main/LICENSE.md,481,but do not include claims that would be infringed only as a
